Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Gantt Aviation,https://www.crunchbase.com/organization/gantt-aviation,"Georgetown, Texas, United States","Gantt Aviation helps clients to buy, sell, and trade their aircraft, jets, or turboprops. They have experience assisting customers with their business jet sales, functioning as aircraft brokers, and supplying clients with jets from our inventory.",Active,For Profit,,,1971-01-01,year,"Aerospace, Air Transportation, Transportation"
Sonic Aerospace,https://www.crunchbase.com/organization/sonic-aerospace,"Chandler, Arizona, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Automotive, Industrial, Manufacturing, Semiconductor"
Pace Machine & Tool,https://www.crunchbase.com/organization/pace-machine-tool,"Stuart, Florida, United States","Pace Machine & Tool manufactures manual and CNC parts. They provide good production tools and equipment to manufacturers. Precision machining is provided by CNC mills, lathes, jig grinders, jig bores, honing, EDM, and outer diameter grinding. They offer certified chem film, passivate, anodize, paint, tin, hardcore, chrome, and sandblast.",Active,For Profit,,,1978-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
California Radomes,https://www.crunchbase.com/organization/california-radomes,"Santa Clara, California, United States","California Radomes provides radome repair and overhaul services for the aircraft industry. They provide repair services for radomes, APU ducts, plenums, tailcones, wifi radomes, satcom radomes, fairings, and ADF antenna panelsU ducts, plenums, tail cones, wifi radomes, satcom radomes, fairings, and ADF antenna panels. They specialize in professional modifications such as flir modifications, radome extensions, EVS modifications, and custom modifications.",Active,For Profit,,,1980-01-01,year,"Aerospace, Customer Service, Industrial"
Cascade Helicopter Services,https://www.crunchbase.com/organization/cascade-helicopter-services,"Auburn, Washington, United States","Cascade Helicopter Services provides repair, scheduled inspections, fleet maintenance, aircraft management, structural repairs, DOT-approved aircraft ground handling, transport, non-destructive testing, technical support, and battery service.",Active,For Profit,,,1975-01-01,year,"Aerospace, Mechanical Engineering, Technical Support"
BVM Jets,https://www.crunchbase.com/organization/bvm-jets,"Winter Springs, Florida, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Manufacturing, Mechanical Design, Mechanical Engineering"
Heliport Systems,https://www.crunchbase.com/organization/heliport-systems,"Pine Brook, New Jersey, United States","Heliport Systems designs, plans, and constructs heliports and helipads. They manufacture a modular, steel and aluminum rooftop heliport system that includes heliport lighting and foam fire protection.",Active,For Profit,,,1977-01-01,year,"Aerospace, Construction, Consulting, Manufacturing"
Centennial Airport,https://www.crunchbase.com/organization/centennial-airport,"Englewood, Colorado, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Air Transportation, Travel"
Airside Solutions,https://www.crunchbase.com/organization/airside-solutions,"Auburn, Washington, United States","AirSide Solutions offers value-added products and services to the airside market, enhancing the safety and reliability of airfield navigation. Airfield lighting and control, cable, poles, safety equipment, sealants, and technical services and solutions are all provided by them.",Active,For Profit,,,1978-01-01,year,"Aerospace, Industrial, Manufacturing"
Summit Helicopters,https://www.crunchbase.com/organization/summit-helicopters,"Salem, Virginia, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Commercial, Technical Support"
Coffman Associates,https://www.crunchbase.com/organization/coffman-associates,"Overland Park, Kansas, United States",,Active,For Profit,,,1979-01-01,year,"Air Transportation, Consulting, Project Management"
Gentec Manufacturing,https://www.crunchbase.com/organization/gentec-manufacturing,"San Jose, California, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing"
Island Air,https://www.crunchbase.com/organization/island-air,"Honolulu, Hawaii, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Air Transportation, Service Industry"
Trandes,https://www.crunchbase.com/organization/trandes,"Linthicum Heights, Maryland, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Electronics"
Cevians,https://www.crunchbase.com/organization/cevians,"Costa Mesa, California, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Manufacturing, Small and Medium Businesses"
Skill-Metric Machine And Tool,https://www.crunchbase.com/organization/skill-metric-machine-and-tool,"Delray Beach, Florida, United States","Skill Metric provides aerospace companies with complex engine tooling, aircraft airframe equipment, aircraft ground equipment, and airfield accessories for the U.S. Aerospace companies for the government and for the private sector. A variety of civilian and military components, fixtures, and engine platforms are built, repaired and maintained by Skill Metric's more than 150,000 aerospace tools and fixtures. Besides ground equipment, the Company manufactures over 4,000 different parts for airfield and aircraft accessories. The company provides value-added services such as tool design, heat treatment, dead load testing, and pressure testing.",Active,For Profit,,,1978-01-01,year,"Aerospace, Air Transportation, Industrial, Manufacturing"
AC-U-KWIK,https://www.crunchbase.com/organization/ac-u-kwik,"Shawnee, Kansas, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Air Transportation"
Davidson Logistics,https://www.crunchbase.com/organization/davidson-logistics,"Bridgeton, Missouri, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Logistics, Transportation, Warehousing"
Murakami America,https://www.crunchbase.com/organization/murakami-america,"Torrance, California, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Air Transportation, Manufacturing, Retail"
Northeastern Aviation,https://www.crunchbase.com/organization/northeastern-aviation,"Farmingdale, New York, United States",,Active,For Profit,,,1978-01-01,day,"Air Transportation, Rental, Travel"
Falcon Aero,https://www.crunchbase.com/organization/falcon-aero,"Miami, Florida, United States","Falcon Aero makes commercial, military, and energy engines. They provide turbine engine spares and related components for Rolls Royce, General Electric, and Pratt and Whitney. They also provide gas turbine repair facilities.",Active,For Profit,,,1969-01-01,year,"Aerospace, Commercial, Energy, Manufacturing"
Texas Aero,https://www.crunchbase.com/organization/texas-aero,"Waco, Texas, United States","Texas Aero owns, operates, and manages aircraft. They carry pilot supplies and training materials for private pilots. They offer sales, management, and operations for business jets.",Active,For Profit,,,1973-01-01,year,"Aerospace, Rental, Training"
Sterling,https://www.crunchbase.com/organization/sterling-helicopter,"Croydon, Pennsylvania, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Air Transportation, Service Industry"
JetLease,https://www.crunchbase.com/organization/jetlease,"West Palm Beach, Florida, United States",,Active,For Profit,,,1983-01-01,year,"Advice, Aerospace, Financial Services, Leasing"
Space Vector Corporation,https://www.crunchbase.com/organization/space-vector-corporation,"Chatsworth, California, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, GPS, Hardware"
Columbia Manufacturing,https://www.crunchbase.com/organization/columbia-manufacturing-75fb,"Columbia, Connecticut, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Heli-Mart,https://www.crunchbase.com/organization/heli-mart-44fc,"Irvine, California, United States","Heli-Mart offers helicopter products such as airframe parts, blades, t-r blades, dampers, engines, bleed valves, compressors, exciters, fuel controls, fuel nozzles, fuel pumps, gearboxes, governors, igniters, turbines, fuel cells, main rotor hubs, bearings, seals, starter generators, tools, transmissions, bearings, main rotor transmissions, tail rotor transmissions, wire strike protection, batteries, and more.",Active,For Profit,,,1973-01-01,year,"Aerospace, Service Industry, Wholesale"
Metalcrafters Transparencies and Composites,https://www.crunchbase.com/organization/metalcrafters-transparencies-and-composites,"Fountain Valley, California, United States","Metalcrafters Transparencies and Composites offers cnc-machining, glass, carbon graphite, and plastic windows for aircraft and spacecraft.They offers customer support through email and phone contact.",Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing, Precious Metals"
Lancair,https://www.crunchbase.com/organization/lancair,"Uvalde, Texas, United States","Lancair International is a company that creates advanced composite structures and precision-machined aircraft parts. They will continue to bring the highest performance aircraft designs and innovation to the GA community, with a dedicated and experienced team of passionate professionals supporting existing owners and new builders.",Active,For Profit,,,1984-01-01,year,"Aerospace, Manufacturing, Product Design"
"Hai Tech Lasers, Inc",https://www.crunchbase.com/organization/hai-tech-lasers-inc,"Santa Clarita, California, United States","Hai Tech Lasers, Inc. has specialized in precision industrial laser marking and laser engraving. We have supplied laser marking and engraving systems to many companies. Hai Tech Lasers, Inc. has worldwide distribution. We service the Aerospace, Medical and Automotive industries, having customers in North America, South America, and Europe.Our headquarters are located in Santa Clarita, California, bordering northwest Los Angeles.",Active,For Profit,,,1984-01-01,day,"Aerospace, Laser, Machinery Manufacturing"
Cal Aurum Industries,https://www.crunchbase.com/organization/cal-aurum-industries,"Huntington Beach, California, United States","Cal Aurum Industries provides aerospace, electrical connector, test, and measurement services. They provide connector components, RF devices, aerospace parts, and manufacturer services.",Active,For Profit,,,1971-01-01,year,"Aerospace, Electronics, Manufacturing"
Erin Air,https://www.crunchbase.com/organization/erin-air,"Seattle, Washington, United States",Erin Air is an aerospace company that offers pilot training and charter services.  They offers customer support through email and phone contact.,Active,For Profit,,,1980-01-01,year,"Aerospace, Rental, Training"
AvCenter,https://www.crunchbase.com/organization/avcenter,"Pocatello, Idaho, United States",AvCenter specializes in providing a superior jet charter service to its loyal clients. They make clients' journeys as effortless as possible with their luxury charter aircraft and by delivering a high-quality flight charter service at affordable private charter prices with a level of professionalism that exceeds all needs and expectations. The company has two satellite locations at the airports in Nampa Idaho and Idaho falls idaho. Avcenter provides regional air charter service for business and personal travel as well as medical transportation. Their fleet consists of various turbine and piston engine aircraft.,Active,For Profit,,,1979-01-01,year,"Air Transportation, Fuel, Rental, Sales"
Temperform,https://www.crunchbase.com/organization/temperform,"Novi, Michigan, United States","Temperform producing in heat, corrosion, and wear-resistant alloys, their services cover a wide range of industries and applications. Utilizing no-bake, shell, and ceramic molding processes, their capabilities range from single-precision castings up to high volume runs. Design capabilities include reverse engineering and solidification modeling with CAD and CMM software integrated with a full-service pattern shop.",Active,For Profit,,,1970-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing, Mining, Paper Manufacturing"
Hill Flight Support,https://www.crunchbase.com/organization/hill-flight-support,"Chatsworth, California, United States","Hill Flight Support provides procurement, repair and support for nonstandard aircraft parts; specializing in locating and overhauling rare and scarce parts.",Active,For Profit,,,1973-01-01,year,"Aerospace, Freight Service, Service Industry, Technical Support"
Vermont Composites,https://www.crunchbase.com/organization/vermont-composites,"Bennington, Vermont, United States","Vermont Composites serves an internationally recognized customer base in the Aerospace and Medical/Industrial markets. 1979 - Vermont Composites, Inc. was formed as a joint venture between UK based Fothergill & Harvey and Oak Industries of Hoosick Falls, NY. The first plant was located in Bennington, VT. 1981 - Oak Industries sold its share back to Fothergill & Harvey. The business was moved to a new 30,000 square foot plant in Bennington in 1983. 1987 - UK based Courtaulds Advanced Materials purchased Fothergill & Harvey and renamed the Bennington operation Courtaulds Aerospace. 1996 -  Seven members of the management team purchased the Bennington operation and renamed it Vermont Composites, Inc.",Active,For Profit,,,1979-01-01,year,Aerospace
NorthWest Research Associates,https://www.crunchbase.com/organization/northwest-research-associates,"Redmond, Washington, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Biotechnology, Consulting, Product Research"
Airworld,https://www.crunchbase.com/organization/airworld,"Encino, California, United States","Airworld offers services for data analysis and application, categories of airline representation services, product creation, reservations, and infrastructure. The company's contact modes are phone and physical address.",Active,For Profit,,,1982-01-01,year,"Aerospace, Marketing, Retail"
Lyon Aviation,https://www.crunchbase.com/organization/lyon-aviation,"Pittsfield, Massachusetts, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Mechanical Engineering, Travel"
JBI Helicopter Services,https://www.crunchbase.com/organization/jbi-helicopter-services,"Suncook, New Hampshire, United States","JBI Helicopter Services is a helicopter company. They provide aerial crane, maintenance, agriculture, aerial spraying, utilities, uav, executive charter, aircraft recovery transport storage, aircraft management, and forestry spraying services.",Active,For Profit,,,1983-01-01,year,"Aerospace, Air Transportation, Commercial"
Columbia Aviation Companies,https://www.crunchbase.com/organization/columbia-aviation-companies,"Groton, Connecticut, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Air Transportation, Technical Support"
Sungear,https://www.crunchbase.com/organization/sungear,"San Diego, California, United States","Headquartered in San Diego, CA, Sungear manufactures complex, high quality, precision gear components for many of the world's leading aerospace suppliers. The company's loose gearing and gear assembly products perform critical functions in engine starters, auxiliary power units and other applications. Sungear manufactures products for both OEM and aftermarket applications across a broad range of commercial and defense platforms.",Active,For Profit,,,1982-01-01,year,"Aerospace, Manufacturing"
OSF Healthcare,https://www.crunchbase.com/organization/osf-healthcare-3d2b,"Peoria, Illinois, United States",,Active,For Profit,,,1984-01-01,year,"Air Transportation, Health Care, Medical, Transportation"
Reliance Machine Products,https://www.crunchbase.com/organization/reliance-machine-products,"Fremont, California, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Hannon Hydraulics,https://www.crunchbase.com/organization/hannon-hydraulics,"Irving, Texas, United States",,Active,For Profit,,,1976-01-01,year,"Aerospace, Industrial, Power Grid"
World Balloon,https://www.crunchbase.com/organization/world-balloon,"Albuquerque, New Mexico, United States",,Active,For Profit,,,1973-01-01,day,"Adventure Travel, Air Transportation"
Swiss Wire EDM,https://www.crunchbase.com/organization/swiss-wire-edm,"Costa Mesa, California, United States",,Active,For Profit,,,1977-01-01,day,"Aerospace, Commercial, Medical"
LH Thomson,https://www.crunchbase.com/organization/lh-thomson,"Macon, Georgia, United States","LH Thomson makes parts and assemblies for the Boeing 737, 777, and 787 airliners, Cessna business jets, and Gulfstream business jets. They also design, manufacture, and market their own line of patented bicycle components. They have operated out of a 65,000 square foot facility, providing all the necessary room to manufacture parts for leading companies in multiple industries.",Active,For Profit,,,1981-01-01,year,"Aerospace, Industrial, Industrial Manufacturing, Manufacturing"
CSI Aviation,https://www.crunchbase.com/organization/csi-aviation,"Albuquerque, New Mexico, United States","CSI Aviation, Inc. is a seasoned air transportation and aviation logistics company founded in 1979. The company provides passenger and cargo air transportation, as well as medical flight services. CSI further provides aviation program management, including large aircraft operating under Part 121, and a portfolio of aviation logistics services. The company excels in supporting aviation requirements worldwide, including constructing and managing complex aviation operations. The company holds an FAA Part 135 Air Carrier Certificate with a worldwide operating authority and has a global network of qualified and carefully screened aviation partners that provide flight and support services anywhere in the world.",Active,For Profit,,,1979-01-01,year,"Air Transportation, Freight Service, Logistics"
MTA,https://www.crunchbase.com/organization/mta-42c6,"Huntsville, Alabama, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Manufacturing, Software Engineering"
BK Associates,https://www.crunchbase.com/organization/bk-associates,"Bethesda, Maryland, United States",,Active,For Profit,,,1984-01-01,year,"Air Transportation, Consulting"
Rans Designs,https://www.crunchbase.com/organization/rans-designs,"Hays, Kansas, United States","Rans Designs uses cutting-edge technology to produce safe, high-quality aircraft and bicycles. They feel their products provide performance beyond tradition, performance that goes beyond the numbers. RANS is access to the kind of flying dream of.",Active,For Profit,,,1983-01-01,year,"Aerospace, Air Transportation, Manufacturing"
Eagle Aircraft,https://www.crunchbase.com/organization/eagle-aircraft,"Valparaiso, Indiana, United States","Eagle Aircraft offers a variety of flight training programs, such as instrument rating training, commercial flight training, multi-engine training, airline transport pilot training, and spin training. They are hiring students who have trained through their programs.",Active,For Profit,,,1979-01-01,year,"Aerospace, Education, Training"
Hartman Enterprises,https://www.crunchbase.com/organization/hartman-enterprises,"Oneida, New York, United States","Hartman Enterprises Inc(HEI) is a woman-owned, HUB Zone Certified, New York State Corporation that has been owned and operated by the Sweet Family for three generations. Since 1972 HEI has been serving the machining needs of a wide variety of industries. They provide services like CNC milling, welding, tooling and fixturing, surface grinding and more.",Active,For Profit,,,1972-01-01,year,"Aerospace, Commercial, Machinery Manufacturing, Manufacturing, Transportation"
Cling's Aerospace,https://www.crunchbase.com/organization/cling-s-aerospace,"Tempe, Arizona, United States","Cling's Aerospace manufactures machined parts, custom-fabricated tubes, weldments, and assemblies for the aerospace and defense industries.",Active,For Profit,,,1972-01-01,year,"Aerospace, Manufacturing"
Brandstrom Instruments,https://www.crunchbase.com/organization/brandstrom-instruments,"Ridgefield, Connecticut, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Manufacturing"
PJ Helicopters,https://www.crunchbase.com/organization/pj-helicopters,"Red Bluff, California, United States",,Active,For Profit,,,1970-01-01,year,"Air Transportation, Transportation"
Soloy Aviation Solutions,https://www.crunchbase.com/organization/soloy-aviation-solutions,"Olympia, Washington, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Automotive, Manufacturing"
Creative Pathways,https://www.crunchbase.com/organization/creative-pathways,"Torrance, California, United States",,Active,For Profit,,,1969-01-01,month,"Aerospace, Industrial Engineering, Machinery Manufacturing"
Manufacturing Development,https://www.crunchbase.com/organization/manufacturing-development,"Cheney, Washington, United States","Manufacturing Development is the manufacture of aerospace sheet metal parts, assemblies, and related tooling. MDI specialises in Hydro, Drop Hammer, and Stretch Press Forming, as well as Titanium Hot Forming and Laser Trimming. Internally, they also manufacture tooling per your engineering drawings through the use of an equipped tooling department..",Active,For Profit,,,1980-01-01,year,"Aerospace, Industrial, Manufacturing"
Firehawk Helicopters,https://www.crunchbase.com/organization/firehawk-helicopters,"Leesburg, Florida, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Commercial, Service Industry"
Bourdon Forge Company,https://www.crunchbase.com/organization/bourdon-forge,"Middletown, Connecticut, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Hardware, Manufacturing"
Axiam,https://www.crunchbase.com/organization/axiam,"Gloucester, Massachusetts, United States","Axiam offers the only repeatable, computer-driven engine assembly process solutions. It designs and installs repeatable, integrated engine core assembly processes for any turbine engine model resolving many common assembly and balance issues.",Active,For Profit,,,1983-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
Airport Consultants Council,https://www.crunchbase.com/organization/airport-consultants-council,"Alexandria, Virginia, United States","Airport Consultants Council provides airport technical services that include ACC resources, ACC industry reports, project delivery guidelines, contracting toolkit, global airport business development toolkit, security resource center, ACC training.",Active,For Profit,,,1978-01-01,year,"Air Transportation, Business Development, Consulting, Facilities Support Services, Security, Technical Support"
Giddens Industries,https://www.crunchbase.com/organization/giddens-industries,"Anaheim, California, United States","Giddens Industries provide a complete manufacturing solution, including complex sub-assemblies and kits that ship directly to the assembly line. The industry machine hard metals and aluminum alloys, perform sheet metal fabrication, titanium hot forming, produce assemblies, chemical processing, and provide supply chain management in support of products.",Active,For Profit,,,1974-01-01,year,"Aerospace, Manufacturing, Supply Chain Management"
Mayday Avionics,https://www.crunchbase.com/organization/mayday-avionics,"Grand Rapids, Michigan, United States","Mayday Avionics provides avionics installations, autopilot services, avionics services, and avionics modifications for rotorcraft aircraft. They offer avionics installations, autopilot repairs, weather radar repairs, wi-fi installations, navcam repairs, transponder repairs, and ad hoc network installations.",Active,For Profit,,,1974-01-01,year,"Aerospace, Customer Service, Hardware, Service Industry"
Helicopter Services,https://www.crunchbase.com/organization/helicopter-services,"Spring, Texas, United States",,Active,For Profit,,,1980-01-01,year,"Air Transportation, Service Industry, Transportation"
Poplar Grove Airport,https://www.crunchbase.com/organization/poplar-grove-airport,"Poplar Grove, Illinois, United States","Poplar Grove Airport offers aircraft repair services. Their services include flight school, airframe, engine overhaul, repair, accessories, instruction, rentals, fuel, and maintenance.",Active,For Profit,,,1974-01-01,year,"Aerospace, Rental, Training"
Air Ambulance,https://www.crunchbase.com/organization/native-american-air-ambulance,"Miami Beach, Florida, United States",Air Ambulance provides medical transportation services that includes air ambulance and medical flight services. They offers customer support through email and phone contact.,Active,For Profit,,,1984-01-01,year,"Air Transportation, Medical, Transportation"
Colorado Air and Space Port,https://www.crunchbase.com/organization/colorado-air-and-space-port,"Watkins, Colorado, United States",,Active,For Profit,,,1984-01-01,year,"Air Transportation, Commercial, Customer Service"
"Mulgrew Aircraft Components, Inc.",https://www.crunchbase.com/organization/mulgrew-aircraft-components-inc,"Monrovia, California, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Aircraft Structures International Corporation,https://www.crunchbase.com/organization/aircraft-structures-international-corporation,"Enid, Oklahoma, United States",,Active,For Profit,,,1978-01-01,year,Aerospace
Able Air,https://www.crunchbase.com/organization/able-air-2164,"Los Angeles, California, United States","Able Air provides aircraft maintenance, piston single, and twin engine maintenance services. They also offer airframe maintenance, powerplant maintenance, propeller maintenance, and avionics maintenance services.",Active,For Profit,,,1975-01-01,year,"Aerospace, Air Transportation, Service Industry"
Hill AeroSystems,https://www.crunchbase.com/organization/hill-aerosystems,"Enumclaw, Washington, United States",,Active,For Profit,,,1970-01-01,year,"Aerospace, Commercial, Industrial Engineering, Manufacturing"
Bridgeways,https://www.crunchbase.com/organization/bridgeways-4575,"Everett, Washington, United States","Bridgeways offers services for individuals living with metal illness through housing support, therapeutic court programs, and employment services. In addition, they offer mechanical assembly, electrical assembly, die cutting, bond and seal, and small tool refurbishment services. The company's contact modes are by mail, phone, and physical address.",Active,For Profit,,,1981-01-01,year,"Aerospace, Employment, Manufacturing"
Nampa Valley Helicopters,https://www.crunchbase.com/organization/nampa-valley-helicopters,"Meridian, Idaho, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Manufacturing, Technical Support"
Golden Globe Transport,https://www.crunchbase.com/organization/golden-globe-transport,"Seattle, Washington, United States",Golden Globe Transport is a logistics provider of aircraft cargo and loan tools for the OEMs and aerospace industry.,Active,For Profit,,,1984-01-01,year,"Air Transportation, Railroad, Shipping, Transportation, Warehousing"
Channel Islands Aviation,https://www.crunchbase.com/organization/channel-islands-aviation,"Camarillo, California, United States",,Active,For Profit,,,1976-01-01,year,"Aerospace, Air Transportation, Fuel, Training"
Moyer Aviation,https://www.crunchbase.com/organization/moyer-aviation,"Tobyhanna, Pennsylvania, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Air Transportation, Industrial"
Fraccaro Industries,https://www.crunchbase.com/organization/fraccaro-industries,"Boyertown, Pennsylvania, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
Bering Air,https://www.crunchbase.com/organization/bering-air,"Nome, Alaska, United States",,Active,For Profit,,,1979-01-01,year,Air Transportation
Aircraft Systems,https://www.crunchbase.com/organization/aircraft-systems,"Miami, Florida, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Mechanical Engineering, Service Industry"
Gulf Coast Helicopters,https://www.crunchbase.com/organization/gulf-coast-helicopters,"Pearland, Texas, United States","Gulf Coast Helicopters specializes in providing aerial services to a number of different industries. Their focus remains on serving the oil and gas industry with beneficial services including pipeline patrol, aerial survey, airborne leak detection, emergency response, charter service, and more.",Active,For Profit,,,1975-01-01,year,"Air Transportation, Customer Service, Oil and Gas, Transportation"
Omni Aircraft Maintenance,https://www.crunchbase.com/organization/omni-aircraft-maintenance,"Tulsa, Oklahoma, United States","Omni Aircraft Maintenance offers on-site airframe inspections, avionics troubleshooting, and testing, AOG services, component replacements, engine periodic inspections, minor paint and interior touch-ups, weight balance, and consulting services. Their services include inspecting, maintaining, and operating jets.",Active,For Profit,,,1983-01-01,year,"Aerospace, Field Support, Test and Measurement"
Pan Pacific Express,https://www.crunchbase.com/organization/pan-pacific-express-corporation,"Torrance, California, United States",,Active,For Profit,,,1977-01-01,year,"Air Transportation, Freight Service, Logistics, Transportation"
Sterling Global Aviation Logistics,https://www.crunchbase.com/organization/sterling-global-aviation-logistics,"Herndon, Virginia, United States",Sterling Global Aviation Logistics helps aviation clients with AOG shipping and transporting.,Active,For Profit,,,1981-01-01,year,"Air Transportation, Logistics, Shipping"
Aviation Management Systems,https://www.crunchbase.com/organization/aviation-management-systems,"Portsmouth, New Hampshire, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Business Development, Business Information Systems, Manufacturing"
Alabama Department of Commerce,https://www.crunchbase.com/organization/alabama-department-of-commerce,"Montgomery, Alabama, United States","Alabama Department of Commerce provides state-wide professional trade development programs, first-class trade missions, insightful trade publications, and distribution of qualified point-to-point international business leads. They provides logistics and infrastructure services such as airports, ports, railroads, and highways.",Active,For Profit,,,1969-01-01,year,"Air Transportation, Automotive, Logistics, Water Transportation"
AeroFlite Enterprises,https://www.crunchbase.com/organization/aeroflite-enterprises,"Brea, California, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Electronics, Transportation"
Western Airways,https://www.crunchbase.com/organization/western-airways,"Sugar Land, Texas, United States",,Active,For Profit,,,1974-01-01,year,"Aerospace, Air Transportation, Transportation"
Able Aerospace Adhesives,https://www.crunchbase.com/organization/able-aerospace-adhesives,"Valencia, California, United States",Able Aerospace Adhesives is a global supplier of specialty aerospace chemicals and related products. The company provides a unique combination of personalized service along with the capability to serve large customers.,Active,For Profit,,,1984-01-01,year,"Aerospace, Military"
Staley Co.,https://www.crunchbase.com/organization/staley-co,"Carmel, New York, United States",,Active,For Profit,,,1976-06-01,month,"Air Transportation, Industrial, Machinery Manufacturing, Manufacturing"
Ceetak,https://www.crunchbase.com/organization/ceetak,"Bedford, Massachusetts, United States",,Active,For Profit,,,1974-01-01,year,"Aerospace, Energy, Government, Industrial, Industrial Engineering, Manufacturing"
Mitchell Laboratories,https://www.crunchbase.com/organization/mitchell-laboratories,"Pico Rivera, California, United States",,Active,For Profit,,,1974-03-04,day,"Aerospace, Quality Assurance"
3P Processing Inc,https://www.crunchbase.com/organization/3p-processing-inc,"Wichita, Kansas, United States",,Active,For Profit,,,1974-01-01,day,"Aerospace, Manufacturing"
Steecon,https://www.crunchbase.com/organization/steecon,"Huntington Beach, California, United States","Steecon manufactures aircraft interior doors, tables, monitor lifts, and other custom mechanisms and cabinets. They are equipped with CNC mills, CNC table routers, and a variety of manually operated machines.",Active,For Profit,,,1982-01-01,year,"Aerospace, Manufacturing, Product Design"
Leading Edge Avionics,https://www.crunchbase.com/organization/leading-edge-avionics,"Santa Ana, California, United States","Leading Edge Avionics engages in repair, maintenance and installation services of avionics.",Active,For Profit,,,1976-01-01,day,"Air Transportation, Local, Service Industry, Technical Support, Training"
Testek Solutions,https://www.crunchbase.com/organization/testek-solutions,"Wixom, Michigan, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Manufacturing, Test and Measurement"
Rick Aviation,https://www.crunchbase.com/organization/rick-aviation,"Newport News, Virginia, United States","Rick Aviation is a FBO and maintenance shop. They offer aviation fuel, aircraft maintenance, avionics sales, pilot supplies, pilots lounge, passenger terminal, wifi internet access, charter service, oxygen servicing, courtesy transportation, rental vehicles, and catering services.",Active,For Profit,,,1978-01-01,year,"Air Transportation, Automotive, Customer Service, Training"
Air Malta,https://www.crunchbase.com/organization/air-malta,"Malta, Illinois, United States","Air Malta started its flying operations on 1st April 1974 with scheduled services to London, Birmingham, Manchester, Rome, Frankfurt, Paris and Tripoli. Today Air Malta operates a modern fleet of aircraft to over 50 destinations in Europe, North Africa and the Eastern Mediterranean, with 200 flights a week. Air Malta remains the main airline offering the most extensive choice of air services to get to Malta. No other airline serving Malta is committed to the Maltese community and Malta’s economy as Air Malta. Whether your journey is for business or pleasure, Air Malta is committed to offering a value for money service where each individual passenger can appreciate the true meaning of Maltese hospitality.",Active,For Profit,,,1974-01-01,year,"Aerospace, Air Transportation, Leisure, Travel"
North-Aire Aviation,https://www.crunchbase.com/organization/north-aire-aviation,"Prescott, Arizona, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Rental, Training"
KAS Engineering,https://www.crunchbase.com/organization/kas-engineering,"Santa Monica, California, United States",,Active,For Profit,,,1968-01-01,day,"Aerospace, Automotive, Industrial, Manufacturing, Medical, Sales"
Consolidated Trading Co. of America,https://www.crunchbase.com/organization/consolidated-trading-co-of-america,"Cerritos, California, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Supply Chain Management, Trading Platform"
