Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Volant Aerospace,https://www.crunchbase.com/organization/volant-aerospace,"Wausau, Wisconsin, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing"
Global Engineering and Technology,https://www.crunchbase.com/organization/global-engineering-and-technology,"Wichita, Kansas, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Industrial Design, Industrial Engineering"
Rimeco Products,https://www.crunchbase.com/organization/rimeco-products,"Willoughby, Ohio, United States","Rimeco Products is an AS 9100 Certified aircraft engine component manufacturer specializing in CNC Machining. Their specialty is the machining of Tee Tubes, Elbows, Unions, and Fittings from Stainless Steel and High Nickel Alloys. The company produces these parts using a trade secret and proprietary process, which enables them to offer a substantial discount over their competitors. Multiple operations are combined into one machining step, so they can ship as often as their customers need.",Active,For Profit,,,1992-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Fastcol,https://www.crunchbase.com/organization/fastcol,"Miami, Florida, United States","Fastcol offers aeronautical operators in repair and maintenance needs. Their services include major maintenance programs, the manufacturing of parts and composites, the manufacturing of tools, structural modifications, programed maintenance, structural monitoring, and more.",Active,For Profit,,,1988-01-01,year,"Aerospace, Logistics, Mechanical Engineering"
Windy City Aviation,https://www.crunchbase.com/organization/windy-city-aviation,"Wheeling, Illinois, United States","Windy City Aviation provides management services such as GPS and avionics database updates, subscription management, cleaning, detailing, and dispatch services. They maintain a fleet of aircraft available for rental for lessons, day trips, and overnight trips.",Active,For Profit,,,1991-01-01,year,"Aerospace, Rental, Training"
Heartland Precision Fasteners,https://www.crunchbase.com/organization/heartland-precision-fasteners,"New Century, Kansas, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Manufacturing, Real Time"
Western Precision Products,https://www.crunchbase.com/organization/western-precision-products,"Tualatin, Oregon, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Industrial Manufacturing, Machinery Manufacturing, Manufacturing"
KaZak Composites,https://www.crunchbase.com/organization/kazak-composites,"Woburn, Massachusetts, United States","KaZak Composites Inc. operates as an engineering design and manufacturing company specializing in pultrusion processing. The Company offers low cost automated composite manufacturing for a variety of applications including ship structures, building structures, space systems, and other commercial structures. KaZak Composites markets to the aerospace and defense industries.",Active,For Profit,Grant,,1991-01-01,year,"Aerospace, Industrial Engineering, Industrial Manufacturing, Manufacturing"
Corsair Technical Services,https://www.crunchbase.com/organization/corsair-technical-services,"Kirkland, Washington, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Logistics, Training"
Scion Aviation,https://www.crunchbase.com/organization/scion-aviation,"Fort Collins, Colorado, United States","Scion Aviation is an aviation manufacturing company that specializes in manufacturing advanced composite parts for the aerospace industry. It focuses on the fields of aerospace, aviation, and mechanical engineering. Its capability to design and develop prototype aircraft. Scion partners with several leading FEA and structural analysis companies to ensure that the aircraft designs are both attractive and aerodynamically and structurally sound.",Active,For Profit,,,1994-01-01,year,"Aerospace, Manufacturing, Security"
Optical Mechanics,https://www.crunchbase.com/organization/optical-mechanics,"Iowa City, Iowa, United States","Optical Mechanics is a company that makes optical equipment. Precision optics and optical-mechanical assemblies are developed and manufactured by Optical Mechanics for the science, aerospace, and defense markets. They use their technology, such as optics, telescopes, gimbals, collimators, and optical coatings, to manufacture goods through internal research and development programs. Telescopes, spotting scopes, binoculars, and rifle scopes are among the items covered.",Active,For Profit,,,1994-01-01,year,"Aerospace, Manufacturing, Robotics"
Aviation Charters Inc,https://www.crunchbase.com/organization/aviation-charters-inc,"Trenton, New Jersey, United States",,Active,For Profit,,,1985-01-01,year,"Air Transportation, Transportation"
Coastal Helicopters,https://www.crunchbase.com/organization/coastal-helicopters-2520,"Juneau, Alaska, United States",Coastal Helicopters provides helicopter charters services for commercial and industrial. They offers customer services through email and phone contact.,Active,For Profit,,,1988-01-01,year,"Aerospace, Commercial, Field Support"
Kokua Support Services,https://www.crunchbase.com/organization/kokua-support-services,"Newport News, Virginia, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Consulting, Logistics"
Skylink,https://www.crunchbase.com/organization/skylink-0a12,"Sanford, Florida, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Asset Management, Technical Support"
Celebrity Helicopters,https://www.crunchbase.com/organization/celebrity-helicopters,"Compton, California, United States","Celebrity Helicopters provides aerial production, executive charters, and DC3 gourmet services. Their services includes aerial sightseeing tours, flight training, aerial production ,and photography services.",Active,For Profit,,,1994-01-01,year,"Aerospace, In-Flight Entertainment, Tour Operator"
Accu-Rite Tool & Manufacturing,https://www.crunchbase.com/organization/accu-rite-tool,"Tolland, Connecticut, United States","Accu-Rite Tool & Manufacturing manufactures precision components for both the aerospace and commercial industries. We have been providing quality components with dependable service. They handle all of your production needs from prototype to large production runs, specializing in hard turning and milling of carburized parts.",Active,For Profit,,,1988-01-01,year,"Aerospace, Commercial, Industrial, Manufacturing"
Integrated Technologies,https://www.crunchbase.com/organization/integrated-technologies-1bf5,"Everett, Washington, United States","Integrated Technologies offers testing and analysis, materials frozen storage, NC cutting and kitting, part post processing, and wet installation services. They provide test panel fabrication, thermal, physical, and chemical testing services.",Active,For Profit,,,1989-01-01,year,"Aerospace, Manufacturing, Sales"
Aviation Laboratories,https://www.crunchbase.com/organization/aviation-laboratories,"Houston, Texas, United States",,Active,For Profit,,,1985-01-01,year,"Air Transportation, Chemical, Oil and Gas"
Benz Aviation,https://www.crunchbase.com/organization/benz-aviation,"Fremont, Michigan, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Air Transportation, Rental, Transportation"
Hubble Space Telescope,https://www.crunchbase.com/organization/hubble-space-telescope,"Baltimore, Maryland, United States","HubbleSite is a platform that provides information, insights, and articles related to the Hubble Space Telescope. It provides information related to its discoveries, its latest explorations, educational guides, astronomy, and more. In addition, it provides an online news center, an image gallery, video clips, podcasts, and a feature named ‘The Future: Webb Telescope’. HubbleSite is in strategic partnership with the Space Telescope Science Institute. It is engaged in developing and adding more technologies to the telescope as well as the platform. Its site and developments can be attributed to the work of communication professionals and scientists working together to prepare and disseminate the photographs and animations seen in the news, posters, slide shows, exhibits, and educational products in print and electronic formats. HubbleSite was founded on April 24, 1990, and is based in Baltimore, Maryland.",Active,For Profit,,,1990-04-24,day,Aerospace
Twist Tite,https://www.crunchbase.com/organization/twist-tite,"Santa Fe Springs, California, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Hardware, Manufacturing, Military, Product Design"
Northrop Grumman Aerospace Systems,https://www.crunchbase.com/organization/northrop-grumman-aerospace-systems,"Falls Church, Virginia, United States","Northrop Grumman Aerospace Systems, one of four sectors within Northrop Grumman Corporation, is a premier developer, integrator, and producer of manned and unmanned aircraft, space systems and advanced technologies critical to our nation’s security. From sea, air, land or space, Aerospace Systems provides solutions that advance technology and discovery while meeting customer needs with high impact, best value aerospace products and systems. Working closely with our customers and suppliers, these systems and technologies are used for a wide range of missions from intelligence, surveillance and reconnaissance; protected communications; battle management; strike operations; electronic warfare, and missile defense to Earth observation, space science and space exploration.",Active,For Profit,,,1994-01-01,day,"Aerospace, National Security"
Millennium Systems International,https://www.crunchbase.com/organization/millennium-systems-international,"Baltimore, Maryland, United States","Millennium Systems International provides storage, transfer, measurement, control, and automation of bulk liquid products. They also provide design and engineering services, including AutoCAD design and drawing services, project management services, mechanical and electrical installation, training services, maintenance, and service contracts.",Active,For Profit,,,1987-01-01,year,"Aerospace, Manufacturing, Product Design"
Demanko Logistics,https://www.crunchbase.com/organization/demanko-logistics,"Londonderry, New Hampshire, United States","Demanko Logistics is freight company that provides warehousing, truckload, less than truckload, stevedoring, heavy haul, and air freight trucking services. Their warehouse services that includes transloading, storage, blocking and bracing, and refrigeration. They offers customer support through phone contact.",Active,For Profit,,,1992-01-01,year,"Air Transportation, Logistics, Self-Storage, Transportation, Warehousing"
ATI Jet,https://www.crunchbase.com/organization/ati-jet,"El Paso, Texas, United States","ATI Jet provides 24/7 flight services with  possible safety and security. They provide fleet, charter, and maintenance services. For inquiries, telephone and email contacts are used.",Active,For Profit,,,1985-01-01,year,"Aerospace, Air Transportation"
Twin Otter International,https://www.crunchbase.com/organization/twin-otter-international,"Las Vegas, Nevada, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Air Transportation, Industrial, Logistics"
ILN Technologies,https://www.crunchbase.com/organization/iln-technologies-inc,"Canoga Park, California, United States",,Active,For Profit,,,1989-01-01,year,"Air Transportation, Manufacturing, Military"
Renaissance Air,https://www.crunchbase.com/organization/renaissance-air,"Washington, District of Columbia, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Air Transportation, Leasing"
South Coast Controls Corporation,https://www.crunchbase.com/organization/south-coast-controls,"Anaheim, California, United States","South Coast Controls is an engineer-driven company specializing in the engineering and fabrication of high quality control panels for a multitude of industries and applications. South Coast's experience extends across a wide array of industries, which includes but is not limited to: Food & Beverage, Packaging, Environmental Management, Theme Parks and Amusement Parks, Water Treatment and Purification, Municipalities, Oil & Gas and Fuel Purification.  With a highly trained team of specialists and engineers, South Coast is able to provide technical and engineering support from start to finish. South Coast Controls is partnered with the most recognized brands across the globe, like Allen-Bradley (Rockwell Automation), Siemens and Festo which allows South Coast to offer elite pricing options and access to resources that the competition does not have. From simple to complex, there is no system requirement or request that South Coast Controls cannot meet. South Coast Controls is ISO 9001 certified, UL 508A, UL 698A and UL 1203 certified.",Active,For Profit,,,1986-01-01,year,"Aerospace, Amusement Park and Arcade, Food and Beverage, Industrial Engineering, Mechanical Design, Mechanical Engineering, Oil and Gas, Renewable Energy"
Milsped,https://www.crunchbase.com/organization/milsped,"Los Angeles, California, United States",,Active,For Profit,,,1993-01-01,year,"Air Transportation, Automotive, Freight Service, Transportation"
Leigh Aerosystems,https://www.crunchbase.com/organization/leigh-aerosystems,"Carlsbad, California, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Manufacturing, Navigation"
Chopper Spotter,https://www.crunchbase.com/organization/chopper-spotter,"Rosemount, Minnesota, United States",,Active,For Profit,,,1989-01-01,day,"Air Transportation, Automotive, Product Design"
Alaska Aerospace,https://www.crunchbase.com/organization/alaska-aerospace,"Kodiak, Alaska, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Government"
Veritas DGC,https://www.crunchbase.com/organization/veritas-dgc,"Griffin, Georgia, United States",Veritas DGC is responsible for taking engineering to the next level. They help to fulfil the wild dream of skydiving and parachuting becomes easier.,Active,For Profit,,,1989-01-01,year,"Aerospace, Diving, Sports"
Beverly Flight Center,https://www.crunchbase.com/organization/beverly-flight-center,"Danvers, Massachusetts, United States","Beverly Flight Center provides a variety of flight, ground, and simulator training services. They offer flight training, ground training, Part 141 flight training, a merit loan program, aircraft rentals, spin training, cirrus training centers, and psi testing location services.",Active,For Profit,,,1986-01-01,year,"Aerospace, Rental, Training"
Aero Parts Mart,https://www.crunchbase.com/organization/aero-parts-mart,"Fort Worth, Texas, United States","Aero Parts Mart designs and sells proprietary aftermarket replacement components, known as Parts Manufacturing Approval (“PMA”) parts. The company's portfolio consists of over 250 PMAs, primarily for the regional jet market. Over the last two decades, APM, known for its engineering aptitude and quality, has developed strong relationships with the largest regional jet operators in North America.",Active,For Profit,,,1994-01-01,year,"Aerospace, Manufacturing"
North Philadelphia Jet Center,https://www.crunchbase.com/organization/north-philadelphia-jet-center,"Philadelphia, Pennsylvania, United States","North Philadelphia Jet Center is an aviation and aerospace company. They provide tarmac pickups, car rentals, lavatory serving, hanger rentals, and cargo transfers. They offer industries for avfuel fuel, transportation, food services, and hotel accommodations.",Active,For Profit,,,1985-01-01,year,"Aerospace, Air Transportation, Training"
American Aerospace Technical Castings,https://www.crunchbase.com/organization/american-aerospace-technical-castings,"Phoenix, Arizona, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Advance Technologies,https://www.crunchbase.com/organization/advance-technologies,"Newport News, Virginia, United States",,Active,For Profit,,,1988-01-01,day,"Aerospace, Machinery Manufacturing"
Winona Pattern and Mold,https://www.crunchbase.com/organization/winona-pattern-and-mold,"Winona, Minnesota, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
Ameritool,https://www.crunchbase.com/organization/ameritool,"Central Square, New York, United States","Ameritool provides a stainless steel medical grade rod and body. This includes fixed force gas springs, adjustable gas springs, tension gas springs, adjustable force tension springs, and adjustable dampers.",Active,For Profit,,,1994-01-01,year,"Air Transportation, Industrial, Manufacturing, Supply Chain Management"
Le Bas International,https://www.crunchbase.com/organization/le-bas-international,"Huntington Beach, California, United States","Le Bas International offers services like group air charter, private jets, flying with pets, aerospace, aircraft leasing and purchase, music tours and air cargo.",Active,For Profit,,,1990-01-01,year,"Aerospace, Air Transportation, Transportation"
Predator Systems,https://www.crunchbase.com/organization/predator-systems,"Boca Raton, Florida, United States","Predator Systems, Inc. delivers custom solutions for development needs to the Department of Defense, aerospace industry, ordnance industries, and fluid power manufacturers. It offers design, development, manufacturing, engineering, assembly, testing, and field services; and hydraulic motors, pumps, valves, actuators, manifolds, hydraulic fuses, mass flowmeters, dashpots, and dampers.",Active,For Profit,,,1988-01-01,year,Aerospace
C.A.L.M. Systems,https://www.crunchbase.com/organization/c-a-l-m-systems,"Northbrook, Illinois, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Fleet Management, Information Services, Software, Ticketing"
Techmark,https://www.crunchbase.com/organization/techmark,"Lansing, Michigan, United States",,Active,For Profit,,,1987-01-01,year,"Aerospace, Commercial, Management Consulting"
Canard Aerospacerporation,https://www.crunchbase.com/organization/canard-aerospacerporation,"Shakopee, Minnesota, United States",,Active,For Profit,,,1991-01-01,day,"Aerospace, Machinery Manufacturing, Manufacturing"
Omni Pro Electronics,https://www.crunchbase.com/organization/omni-pro-electronics,"Texas, South Carolina, United States","Omni Pro Electronics is an electronic component distributor, located in Addison, Texas. It maintains a deep inventory of industrial control and board-level components used in a broad array of industrial, commercial, and aerospace/defense applications.",Active,For Profit,,,1985-01-01,year,"Aerospace, Commercial, Electrical Distribution, Semiconductor"
Concord-Padgett Regional Airport,https://www.crunchbase.com/organization/concord-padgett-regional-airport,"Concord, North Carolina, United States","Concord-Padgett Regional Airport is a commercial airport that provides air transportation, leasing, and security services. Their services includes fbo services, aviation fuel, service request, flight schools, catering. They offers customer support through phone contact.",Active,For Profit,,,1994-01-01,year,"Aerospace, Air Transportation, Catering, Security, Training"
ALPINE AVIATION INC,https://www.crunchbase.com/organization/alpine-aviation-inc,"Grass Valley, California, United States",,Active,For Profit,,,1991-01-01,year,Air Transportation
A-Laser,https://www.crunchbase.com/organization/a-laser,"Milpitas, California, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Electronics, Industrial, Laser, Manufacturing, Medical, Small and Medium Businesses"
Innovative Tooling Services,https://www.crunchbase.com/organization/innovative-tooling-services,"Grand Prairie, Texas, United States","Innovative Tooling Services serves the aerospace and MRO industry with cutting-edge pneumatic, hydraulic, and pneudraulic tools. It offers tooling solutions that create value and time savings in airframe maintenance or manufacturing environments. They provide quality products, technical assistance, and superior customer service to a demanding Global Aerospace Community.",Active,For Profit,,,1986-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Sales"
Diamond EMS,https://www.crunchbase.com/organization/diamond-ems,"San Diego, California, United States",Diamond EMS offers electronic manufacturers reliable contract manufacturing services and capabilities. They manufacture more than high-quality devices and components. They combine your idea with their fabrication and assembly expertise to deliver prototypes or full box builds.,Active,For Profit,,,1993-01-01,year,"Aerospace, Automotive, Consumer Electronics, Manufacturing, Wholesale"
Performance Aircraft Services,https://www.crunchbase.com/organization/performance-aircraft-services,"Dallas, Texas, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Air Transportation, Service Industry"
CD Aviation Services,https://www.crunchbase.com/organization/cd-aviation-services,"Joplin, Missouri, United States","CD Aviation Services offers  aircraft engine maintainance services that includes air tractor, ag cat, bae jetstream 31, bae jetstream 32, beech king air b100, casa 212, cessna caravan, cessna conquest ii, dehavilland dhc-3 otter, dornier 228, dromadier, fairchild merlin, fairchild metro, mitsubishi solitaire, mitsubishi marquise, mitsubishi mu2, shorts skyvan, thrush, and turbo commander services.",Active,For Profit,,,1991-01-01,year,"Aerospace, Service Industry"
Kachina Aviation,https://www.crunchbase.com/organization/kachina-aviation,"Nampa, Idaho, United States",,Active,For Profit,,,1991-01-01,year,"Air Transportation, Industrial, Industrial Engineering"
Asil Aerospace,https://www.crunchbase.com/organization/asil-aerospace,"Chatsworth, California, United States",,Active,For Profit,,,1985-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Mechanical Design, Mechanical Engineering"
Chantilly Air,https://www.crunchbase.com/organization/chantilly-air,"Manassas, Virginia, United States","Chantilly Air is an aircraft services provider. They provide aircraft management and a single point of contact for all aircraft needs. They also provide clients with the opportunity to charter aircraft, which will dramatically offset the costs of owning a plane.",Active,For Profit,,,1990-01-01,year,"Aerospace, Fleet Management, Technical Support"
Phoeintl,https://www.crunchbase.com/organization/phoeintl,"Westmont, Illinois, United States","Phoeintl provides advanced machinery and software systems to produce quality, accurate automotive parts. They create high-quality materials and auto parts for efficient automation.",Active,For Profit,,,1987-01-01,year,"Aerospace, Industrial, Manufacturing"
Spectrum Thin Films,https://www.crunchbase.com/organization/spectrum-thin-films,"Hauppauge, New York, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Product Design"
Ocean Air Transportation,https://www.crunchbase.com/organization/ocean-air-transportation,"Windsor Locks, Connecticut, United States","Ocean Air Transportation provides transportation services. Their air services includes next flight out, am service, deferred service, packaging, internet track, and trace. They offers customer services through email and phone contact.",Active,For Profit,,,1986-01-01,year,"Air Transportation, Logistics, Transportation"
Tacor,https://www.crunchbase.com/organization/tacor,"Ponder, Texas, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering"
Business Jet Services,https://www.crunchbase.com/organization/business-jet-services,"Dallas, Texas, United States","Business Jet Services  offers aircraft management, maintenance, and piloting services. Their aircraft management service include flight operations, maintenance, and accounting. They offers customer support through email and phone contact.",Active,For Profit,,,1993-01-01,year,"Aerospace, Service Industry"
Applied Database Technology,https://www.crunchbase.com/organization/applied-database-technology,"Bellevue, Washington, United States","APPLIED DATABASE TECHNOLOGY (ADT) is a professional services and software development firm that provides MRO software solutions for aircraft operators as well as aircraft repair and overhaul organizations. Their commitment to this business segment is proven with their software package, WINGS, designed specifically for the aerospace companies. ADT has been in the software business since 1992 and built an excellent customer reference base. Their first priority is always customer satisfaction thus they have obtained 100% customer satisfaction since 1992. ADT has a proven record to develop reference accounts in the Aviation industry along with other high technology companies which are considered to be leaders in their fields. ADT offers a single source solution for all your aerospace software requirements. From the technology development to a full package of consulting services, ranging from requirement studies through onsite-implementation, user training, data migration, to system customizations, interface programming and post-implementation support etc.",Active,For Profit,,,1992-01-01,year,"Aerospace, Consulting, Software"
Executive VIP,https://www.crunchbase.com/organization/executive-vip-airport-shuttle-transportation,"Temecula, California, United States","Executive VIP Airport Shuttle Transportation offers airport transportation, wine tours, weddings, and private charters. They provide bridal tours, events, and business travel services.",Active,For Profit,,,1992-01-01,year,"Air Transportation, Business Travel, Events, Wedding"
Schlumpf,https://www.crunchbase.com/organization/schlumpf,"Windham, Maine, United States","Schlumpf offers an extensive number of standard and custom engineered solutions for material handling challenges in the rolled goods manufacturing, converting, and material handling marketplaces.",Active,For Profit,,,1992-01-01,year,"Aerospace, Consumer Goods, Machinery Manufacturing, Manufacturing"
Micro AeroDynamics,https://www.crunchbase.com/organization/micro-aerodynamics,"Anacortes, Washington, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Industrial Engineering, Industrial Manufacturing, Manufacturing"
Port City Air,https://www.crunchbase.com/organization/port-city-air,"Portsmouth, New Hampshire, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Local, Local Business"
Turbine Resources,https://www.crunchbase.com/organization/turbine-resources,"Euless, Texas, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Industrial Engineering, Manufacturing, Oil and Gas, Productivity Tools"
Aero Mock-Ups,https://www.crunchbase.com/organization/aero-mock-ups,"North Hollywood, California, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Rental, Supply Chain Management"
Air Charter Guide,https://www.crunchbase.com/organization/air-charter-guide,"Cambridge, Massachusetts, United States",,Active,For Profit,,,1986-01-01,day,"Aerospace, Guides, Information Services"
K&F Industries,https://www.crunchbase.com/organization/k-f-industries,"White Plains, New York, United States","K&F Industries, Inc. engages in the design, development, manufacture, and distribution of aircraft wheels.",Active,For Profit,,,1989-01-01,year,Aerospace
Unison Consulting,https://www.crunchbase.com/organization/unison-consulting-a7d9,"Chicago, Illinois, United States",,Active,For Profit,,,1989-01-01,year,"Air Transportation, Consulting, Management Consulting, Professional Services"
A&R MERCHANTS INC,https://www.crunchbase.com/organization/a-r-merchants-inc,"Doral, Florida, United States","A&R Merchants Inc is a leading supplier of Tantalum products worldwide, Our company also specializes in providing Tantalum Scrap processing solutions for the Electronics & Semiconductor processing industries.",Active,For Profit,,,1990-08-06,day,"Aerospace, Manufacturing, Precious Metals, Semiconductor"
Colinear Machine & Design,https://www.crunchbase.com/organization/colinear-machine-design,"Sparta, New Jersey, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Industrial, Industrial Manufacturing, Machinery Manufacturing"
Warbelow's Air Ventures,https://www.crunchbase.com/organization/warbelow-s-air-ventures,"Fairbanks, Alaska, United States","Warbelow’s flies to a number of Interior Alaska villages, generally located in the Tanana and Yukon River valleys. Our Navajo Chieftain airplanes are configurable to safely carry passengers, freight, or both.",Active,For Profit,,,1989-01-01,year,"Air Transportation, Tour Operator, Tourism, Transportation"
TIC Logistics,https://www.crunchbase.com/organization/tic-logistics,"Miami, Florida, United States","TIC Logistics offers logistics support and services. TIC provides a comprehensive variety of import, export, and forwarding services to the global military, corporate, and commercial aerospace markets, including AOG and essential requests. They concentrate on the transportation of aircraft, engines, and ground equipment, as well as aviation maintenance and repair support and AOG services.",Active,For Profit,,,1992-01-01,year,"Aerospace, Logistics, Transportation"
Weld-Rite,https://www.crunchbase.com/organization/weld-rite,"Huntington Beach, California, United States","Weld-Rite offers a manufacturing facility, custom services, precision sheet metals, CNC machining, lathe work, welding, tube bending, and final sub-assemblies for the aerospace industry based in domestic and global markets. They are experts in working with a range of materials, including plastics, extrusion, aluminum, steel, and stainless steel. They offer planning, fabrication, assembly, packaging, and delivery logistics services.",Active,For Profit,,,1987-01-01,year,"Aerospace, Manufacturing, Product Design"
Avex,https://www.crunchbase.com/organization/avex-ed00,"Camarillo, California, United States","Avex takes a purist approach to the TBM. Focusing specifically on TBMs for the last 20 years has provided AVEX the specialization and knowledge base required to provide the best possible support network tailored specifically to your TBM needs. AVEX's continuous dedication to the TBM product has positioned AVEX as an industry leader in TBM sales, maintenance, and parts.",Active,For Profit,,,1985-01-01,year,"Aerospace, Industrial, Sales, Service Industry"
Aviation Fabricators,https://www.crunchbase.com/organization/aviation-fabricators,"Clinton, Maryland, United States","Aviation Fabricators is provides Federal Aviation Administration – Parts Manufacture Approval (FAA-PMA) facility. Aviation Fabricators (AvFab) opened for business in Clinton, Missouri in 1980 to revolutionize the way Corporate and General Aviation interior parts are supported. Company founders G.R. Lowe and Jeff Lowe responded to their customer’s requests for interior refurbishment products that would enhance the value and versatility of their aircraft along with providing Certified Repairs that would return interior parts to service in a timely manner.",Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing"
Metalcraft Technologies,https://www.crunchbase.com/organization/metalcraft-technologies,"Cedar City, Utah, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Manufacturing"
Greteman Group,https://www.crunchbase.com/organization/greteman-group,"Wichita, Kansas, United States",,Active,For Profit,,,1989-01-01,year,"Advertising, Air Transportation, Consulting, Marketing"
Sesame Technologies,https://www.crunchbase.com/organization/sesame-technologies-d787,"Washington, North Carolina, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Quiet Wing Technologies,https://www.crunchbase.com/organization/quiet-wing-technologies,"Redmond, Washington, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Manufacturing, Mechanical Design, Mechanical Engineering, Product Design"
Southwest Airframe and Tank Services,https://www.crunchbase.com/organization/southwest-airframe-and-tank-services,"Carrollton, Texas, United States","Southwest Airframe and Tank Services separates itself from all other similar mobile aviation businesses through our technician's skill levels. They have technician levels at different stages & ages in training, this assures their customers the long-term support they’ve come to expect from them.",Active,For Profit,,,1990-01-01,year,"Aerospace, Customer Service, Technical Support"
F.E.C Technology,https://www.crunchbase.com/organization/f-e-c-technology,"Plainview, New York, United States","Established in New York in 1986, F.E.C. focuses on providing customers across the globe with a comprehensive inventory of electronic products and components for the Military, Aerospace, and Aviation industries. F.E.C. has become a dependable source for supplying high quality electronic components and products, as well as providing engineering solutions that meet and exceed client expectations. A new branch was established in Israel in 2006 to better serve customers in Israel, Europe, and India.",Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing"
GTA Air,https://www.crunchbase.com/organization/gta-air,"Addison, Texas, United States",,Active,For Profit,,,1991-01-01,year,"Air Transportation, Freight Service, Logistics"
Qantas Vacations,https://www.crunchbase.com/organization/qantas-vacations,"Los Angeles, California, United States",,Active,For Profit,,,1985-01-01,year,"Air Transportation, Hospitality, Tourism, Travel Agency"
California Flight Academy,https://www.crunchbase.com/organization/california-flight-academy,"El Cajon, California, United States",,Active,For Profit,,,1989-01-01,year,"Air Transportation, Training"
Technical Methods,https://www.crunchbase.com/organization/technical-methods,"Lonsdale, Minnesota, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Industrial, Industrial Engineering, Industrial Manufacturing, Manufacturing"
McAir Aviation,https://www.crunchbase.com/organization/mcair-aviation,"Broomfield, Colorado, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Consulting, Training"
Meyer Agri-Air,https://www.crunchbase.com/organization/meyer-agri-air,"Wellsburg, Iowa, United States","Meyer Agri-Air provides aerial spraying and aerial seeding services. Their services include air tractors and helicopters for spraying, aircraft that are equipped with advanced GPS mapping technology to track the aircraft spraying pattern throughout the field, verified map data, an automated mix system for precision blending and measuring, and more.",Active,For Profit,,,1994-01-01,year,"Agriculture, Air Transportation, Farming"
Battlespace,https://www.crunchbase.com/organization/battlespace,"Arlington, Virginia, United States",,Active,For Profit,,,1993-02-01,month,"Aerospace, Consulting, Information Technology, Marine Technology"
ATSI,https://www.crunchbase.com/organization/atsi-e0a4,"Walkertown, North Carolina, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Industrial Manufacturing"
Malta International Airport,https://www.crunchbase.com/organization/malta-international-airport,"Malta, Illinois, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Air Transportation, Professional Services"
Falcon Electronics,https://www.crunchbase.com/organization/falcon-electronics-078d,"Commack, New York, United States",Falcon Electronics is a military and aerospace industry. They provide the distribution of Hi-Rel semiconductors. They offer the distribution of Hi-Rel semiconductors and other related electronic components.,Active,For Profit,,,1994-01-01,year,"Aerospace, Electronics, Semiconductor"
Trans FX,https://www.crunchbase.com/organization/trans-fx,"Oxnard, California, United States","Trans FX is a fully functioning custom fabrication, design, engineering, paint, and composites company. Their services include large-scale CNC machining, composites and tooling, creative design, paint and body, waterjet cutting, metal machining, aerospace production, amusement park components, and full-size and scaled models.",Active,For Profit,,,1993-01-01,year,"Aerospace, Manufacturing, Precious Metals"
